,Unnamed: 0,Invoice ID,Name,Order Date,State,City,Categories,Subcategories,Ratings,Quantity,MRP,Final Price,GST%%,City_Tier,Discount%,Delivery Fee%,Brand,Sale,Covid
1587,1587,OD117516610627626000,G6M3R02,01-06-2020 00:00,Madhya Pradesh,Chhindwara,Pens & Stationery,"Bags, Wallets & Belts",4.3,1,219,255,18%,Tier 3,0,19,Brndey,No,1st Wave
1588,1588,OD116935363814079000,G6M3R02,10-03-2019 00:00,Madhya Pradesh,Chhindwara,Footwear,Women's Footwear,4,1,299,339,5%,Tier 3,0,14,TOSHINA,Yes,No
1589,1589,OD114050793327435000,G6M3R02,12-01-2019 00:00,Madhya Pradesh,Chhindwara,Clothing and Accessories,Winter Wear,4,1,466,506,5%,Tier 3,0,9,Books,No,No
1590,1590,OD111275852480367000,G6M3R02,14-01-2020 00:00,Madhya Pradesh,Chhindwara,Clothing and Accessories,Topwear,3.9,1,449,367,5%,Tier 3,19,9,Harpa,No,No
1591,1591,OD111275878424838000,G6M3R02,14-01-2020 00:00,Madhya Pradesh,Chhindwara,Clothing and Accessories,Winter Wear,4.1,1,1119,895,5%,Tier 3,21,0,Books,No,No
1592,1592,OD111275759576017000,G6M3R02,14-01-2020 00:00,Madhya Pradesh,Chhindwara,Mobiles & Accessories,Mobiles,3.7,1,15729,15729,12%,Tier 3,0,0,Moto,No,No
1593,1593,OD113922573884677000,G6M3R03,16-11-2020 00:00,Karnataka,Bengaluru,Audio & Video,Headphones,4.1,1,519,519,18%,Tier_1,0,0,Sony,No,No
1594,1594,OD119912367834622000,G6M3R04,10-10-2020 00:00,Madhya Pradesh,Jabalpur,Audio & Video,Headphones,4.3,1,399,399,18%,Tier_2,0,0,boAt,No,1st Wave
1595,1595,OD118975179607241000,G6M3R05,23-06-2020 00:00,Madhya Pradesh,Multai,Audio & Video,Headphones,4.1,1,649,649,18%,Tier 3,0,0,Sony,No,1st Wave
1596,1596,OD119519232122162000,G6M3R05,25-08-2020 00:00,Madhya Pradesh,Multai,Mobiles & Accessories,Mobiles,4.3,1,14999,14999,18%,Tier 3,0,0,POCO,No,1st Wave
1597,1597,OD114527849071610000,G6M3R06,25-01-2020 00:00,Madhya Pradesh,Jabalpur,Clothing and Accessories,Bottomwear,4.1,1,599,651,5%,Tier_2,0,9,Kotty,No,No
1598,1598,OD220134344672648000,G6M3R06,11-01-2020 00:00,Madhya Pradesh,Jabalpur,Clothing and Accessories,Automotive Accessories,4.3,1,599,599,18%,Tier_2,0,0,Mast,No,No
1599,1599,OD220135649080840000,G6M3R06,11-04-2020 00:00,Madhya Pradesh,Jabalpur,Clothing and Accessories,Automotive Accessories,4.3,1,639,639,18%,Tier_2,0,0,Mast,No,1st Wave
1600,1600,OD220135649080840000,G6M3R06,11-04-2020 00:00,Madhya Pradesh,Jabalpur,Beauty and Grooming,Body & Face Skin Care,4.2,1,161,161,18%,Tier_2,0,0,Good,No,1st Wave
1601,1601,OD116391855556820000,G6M3R06,29-08-2020 00:00,Madhya Pradesh,Jabalpur,Health Care,Beauty and Grooming,3.9,1,99,139,28%,Tier_2,0,41,HealthIQ,No,1st Wave
1602,1602,OD116148975666002000,G6M3R06,11-01-2019 00:00,Madhya Pradesh,Jabalpur,Mobiles & Accessories,Mobiles,4.4,1,12999,12999,12%,Tier_2,0,0,Realme,No,No
1603,1603,OD114848103049763000,G6M3R06,10-03-2019 00:00,Madhya Pradesh,Jabalpur,Clothing and Accessories,Bottomwear,5,1,549,589,5%,Tier_2,0,8,Carrol,Yes,No
1604,1604,OD219970565036408000,G6M3R07,16-10-2020 00:00,Madhya Pradesh,Jabalpur,Mobiles & Accessories,Mobiles,4.4,1,7999,6928,18%,Tier_2,14,0,Realme,No,1st Wave
1605,1605,OD116670431371635000,G6M3R07,30-09-2019 00:00,Madhya Pradesh,Jabalpur,Mobiles & Accessories,Mobiles,4.5,1,9999,8900,12%,Tier_2,11,1,Realme,Yes,No
1606,1606,OD219970701953710000,G6M3R07,16-10-2020 00:00,Madhya Pradesh,Jabalpur,Health & Personal Care Appliances,Personal Care Appliances,4.1,1,649,584,18%,Tier_2,11,0,Nova,No,1st Wave
1607,1607,OD223010119626973000,G6M3R08,10-03-2021 00:00,Madhya Pradesh,Anuppur,Audio & Video,Headphones,4.2,1,699,699,18%,Tier 3,0,0,boAt,No,No
1608,1608,OD222996170356060000,G6M3R08,10-01-2021 00:00,Madhya Pradesh,Anuppur,Health & Personal Care Appliances,Personal Care Appliances,4.1,1,449,489,18%,Tier 3,0,9,Nova,No,No
1609,1609,OD220334593410855000,G6M3R08,27-11-2020 00:00,Madhya Pradesh,Anuppur,Mobiles & Accessories,Mobiles,4.4,1,13999,13999,18%,Tier 3,0,0,POCO,No,No
1610,1610,OD221392695796004000,G6M3R08,30-03-2021 00:00,Madhya Pradesh,Anuppur,Mobiles & Accessories,Mobiles,4.4,1,7999,7999,18%,Tier 3,0,0,Realme,No,2nd Wave
1611,1611,OD219924925703646000,G6M3R08,10-11-2020 00:00,Madhya Pradesh,Anuppur,Sunglasses,Sunglasses,4,1,156,197,5%,Tier 3,0,27,dannilo,Yes,No
1612,1612,OD115545880884142000,G6M3R08,23-05-2020 00:00,Madhya Pradesh,Anuppur,Clothing and Accessories,Lehenga Cholis,4.6,1,649,649,5%,Tier 3,0,0,Zinariya,No,1st Wave
1613,1613,OD113634991566421000,G6M3R09,14-10-2019 00:00,Madhya Pradesh,Jabalpur,Food Products,Tea Powder,4.4,1,183,241,5%,Tier_2,0,32,Organic,Yes,No
1614,1614,OD116063065418403000,G6M3R10,22-11-2019 00:00,Madhya Pradesh,Sidhi,Mobiles & Accessories,Mobiles,4.4,1,5999,5999,12%,Tier 3,0,0,Realme,No,No
1615,1615,OD119912367834622000,G6M3R10,10-10-2020 00:00,Madhya Pradesh,Sidhi,Audio & Video,Headphones,4.3,1,399,399,18%,Tier 3,0,0,boAt,No,1st Wave
1616,1616,OD122734258224287000,G6M3R10,09-01-2021 00:00,Madhya Pradesh,Sidhi,Footwear,Men's Footwear,4,1,449,489,5%,Tier 3,0,9,Numenzo,No,No
1617,1617,OD223055042397224000,G6M3R11,10-08-2021 00:00,Madhya Pradesh,Anuppur,Mobiles & Accessories,Mobiles,4.3,1,16999,15499,18%,Tier 3,9,0,Realme,No,No
1618,1618,OD122742413550439000,G6M3R12,09-02-2021 00:00,Madhya Pradesh,Chhindwara,Computers,Laptops,4.3,1,42990,42990,18%,Tier 3,0,0,HP,Yes,No
1619,1619,OD121973533965010000,G6M3R12,06-05-2021 00:00,Madhya Pradesh,Chhindwara,Mobiles & Accessories,Mobiles,4.3,1,14499,14499,18%,Tier 3,0,0,POCO,Yes,2nd Wave
1620,1620,OD119437938256974000,G6M3R12,16-08-2020 00:00,Madhya Pradesh,Chhindwara,Books,Books,4.5,1,235,277,0%,Tier 3,0,18,What,No,1st Wave
1621,1621,OD117499636099228000,G6M3R12,01-04-2020 00:00,Madhya Pradesh,Chhindwara,Mobiles & Accessories,Mobiles,4.5,1,16999,16999,12%,Tier 3,0,0,Realme,No,No
1622,1622,OD117475375264728000,G6M3R12,01-01-2020 00:00,Madhya Pradesh,Chhindwara,Mobiles & Accessories,Mobile Accessories,4.1,1,100,100,18%,Tier 3,0,0,Freight,No,No
1623,1623,OD114740362868772000,G6M3R12,19-02-2020 00:00,Madhya Pradesh,Chhindwara,Clothing and Accessories,Topwear,4.8,1,246,246,12%,Tier 3,0,0,Moda,No,No
1624,1624,OD112589727016734000,G6M3R12,15-06-2020 00:00,Madhya Pradesh,Chhindwara,Clothing and Accessories,Topwear,3.8,1,299,230,5%,Tier 3,36,0,BigIdea,No,1st Wave
1625,1625,OD118987200803388000,G6M3R13,25-06-2020 00:00,Madhya Pradesh,Jabalpur,Audio & Video,Headphones,3.9,1,1999,1949,18%,Tier_2,3,0,JBL,Yes,1st Wave
1626,1626,OD118763928230963000,G6M3R13,30-05-2020 00:00,Madhya Pradesh,Jabalpur,Sports,Badminton,3.8,1,479,479,12%,Tier_2,9,9,Yonex,No,1st Wave
1627,1627,OD118112339624235000,G6M3R13,15-03-2020 00:00,Madhya Pradesh,Jabalpur,Beauty and Grooming,Body & Face Skin Care,3.8,1,449,479,18%,Tier_2,0,7,Mamaearth,No,No
1628,1628,OD222062296686351000,G6M3R14,15-06-2021 00:00,Madhya Pradesh,Indore,Home Decor,Stickers & Wallpapers,3.8,1,135,135,18%,Tier_2,0,0,100yellow,Yes,No
1629,1629,OD222058282268930000,G6M3R14,15-06-2021 00:00,Madhya Pradesh,Indore,Beauty and Grooming,Body & Face Skin Care,4.2,1,268,268,18%,Tier_2,0,0,amaEarth,Yes,No
1630,1630,OD119971967397768000,G6M3R14,16-10-2020 00:00,Madhya Pradesh,Indore,Clothing and Accessories,Bottomwear,3.8,1,599,599,5%,Tier_2,0,0,Urbano,No,1st Wave
1631,1631,OD119971967397768000,G6M3R14,17-10-2020 00:00,Madhya Pradesh,Indore,Clothing and Accessories,Topwear,3.9,1,499,499,5%,Tier_2,0,0,Sheetal,Yes,1st Wave
1632,1632,OD121155741339089000,G6M3R14,03-02-2021 00:00,Madhya Pradesh,Indore,Audio & Video,Headphones,4.1,1,1299,1299,18%,Tier_2,0,0,boAt,Yes,No
1633,1633,OD119967144739331000,G6M3R14,16-10-2020 00:00,Madhya Pradesh,Indore,Clothing and Accessories,Bottomwear,4.1,1,599,599,5%,Tier_2,0,0,Urbano,No,1st Wave
1634,1634,OD119217132824748000,G6M3R14,21-07-2020 00:00,Madhya Pradesh,Indore,Clothing and Accessories,Bottomwear,3.7,1,887,887,5%,Tier_2,0,0,Highlander,No,1st Wave
1635,1635,OD119201483908428000,G6M3R14,19-07-2020 00:00,Madhya Pradesh,Indore,Clothing and Accessories,Sarees and Saree Essentials,4,1,555,555,5%,Tier_2,0,0,VIllagius,No,1st Wave
1636,1636,OD119201483908428000,G6M3R14,19-07-2020 00:00,Madhya Pradesh,Indore,Clothing and Accessories,Sarees and Saree Essentials,4,1,599,599,5%,Tier_2,0,0,Online,No,1st Wave
1637,1637,OD119078266538118000,G6M3R14,07-05-2020 00:00,Madhya Pradesh,Indore,Clothing and Accessories,Topwear,1.3,1,505,505,5%,Tier_2,0,0,Metronaut,No,1st Wave
1638,1638,OD119078266538118000,G6M3R14,07-06-2020 00:00,Madhya Pradesh,Indore,Clothing and Accessories,Topwear,3.7,1,699,699,5%,Tier_2,0,0,Highlander,No,1st Wave
1639,1639,OD119078266538118000,G6M3R14,07-07-2020 00:00,Madhya Pradesh,Indore,Clothing and Accessories,Topwear,3.9,1,516,516,5%,Tier_2,0,0,Highlander,No,1st Wave
1640,1640,OD119078266538118000,G6M3R14,07-08-2020 00:00,Madhya Pradesh,Indore,Clothing and Accessories,Topwear,1.3,1,516,516,5%,Tier_2,0,0,Metronaut,Yes,1st Wave
1641,1641,OD119078266538118000,G6M3R14,07-10-2020 00:00,Madhya Pradesh,Indore,Clothing and Accessories,Topwear,3.9,1,540,540,5%,Tier_2,0,0,Highlander,No,1st Wave
1642,1642,OD112921114395907000,G6M3R14,23-07-2020 00:00,Madhya Pradesh,Indore,Books,Books,4.5,1,191,191,0%,Tier_2,0,24,Power,No,1st Wave
1643,1643,OD222612253502349000,G6M3R15,18-08-2021 00:00,Madhya Pradesh,Jabalpur,"Kitchen, Cookware & Serveware",Tableware & Dinnerware,4.6,1,175,175,12%,Tier_2,0,0,HOT,No,No
1644,1644,OD116443388071230000,G6M3R15,09-04-2020 00:00,Madhya Pradesh,Jabalpur,Mobiles & Accessories,Mobiles,4.5,1,16999,16999,12%,Tier_2,0,0,Realme,No,1st Wave
1645,1645,OD122338432823237000,G6M3R15,17-07-2021 00:00,Madhya Pradesh,Jabalpur,Wearable Smart Devices,Smart Watches,4.1,1,3499,3499,18%,Tier_2,0,0,Realme,No,No
1646,1646,OD122338254349267000,G6M3R15,17-07-2021 00:00,Madhya Pradesh,Jabalpur,Mobiles & Accessories,Mobiles,4.3,1,7499,7499,18%,Tier_2,0,0,POCO,No,No
1647,1647,OD121665907013669000,G6M3R15,30-04-2021 00:00,Madhya Pradesh,Jabalpur,Computers,Laptop Accessories,4.2,1,539,539,18%,Tier_2,0,0,ORICO,No,2nd Wave
1648,1648,OD122312022857475000,G6M3R15,14-07-2021 00:00,Madhya Pradesh,Jabalpur,Mobiles & Accessories,Mobile Accessories,4.1,1,100,100,18%,Tier_2,0,0,Freight,No,No
1649,1649,OD120213389745030000,G6M3R16,13-11-2020 00:00,Madhya Pradesh,Betul,Mobiles & Accessories,Mobiles,4.3,1,8999,8499,18%,Tier 3,6,0,POCO,Yes,No
1650,1650,OD115695393564134000,G6M3R16,06-09-2020 00:00,Madhya Pradesh,Betul,Toys and Games,Soft Toys,4.2,1,424,476,12%,Tier 3,0,13,Frantic,No,1st Wave
1651,1651,OD114576356147348000,G6M3R16,31-01-2020 00:00,Madhya Pradesh,Betul,Mobiles & Accessories,Mobiles,4.5,1,6499,6499,12%,Tier 3,0,0,Gionee,No,No
1652,1652,OD113648171126629000,G6M3R16,15-10-2020 00:00,Madhya Pradesh,Betul,Home & Kitchen,Home Appliances,3.9,1,299,299,18%,Tier 3,0,0,Max,No,1st Wave
1653,1653,OD119380743411680000,G6M3R17,08-09-2020 00:00,Madhya Pradesh,Jabalpur,Footwear,Men's Footwear,3.9,1,474,474,5%,Tier_2,0,0,Density,No,1st Wave
1654,1654,OD113807976610263000,G6M3R17,11-03-2020 00:00,Madhya Pradesh,Jabalpur,Footwear,Men's Footwear,4.2,1,424,460,5%,Tier_2,0,9,Sparx,No,No
1655,1655,OD223055921812469000,G6M3R18,09-08-2021 00:00,Madhya Pradesh,Jabalpur,Food Products,Food Spreads,4.5,1,506,506,12%,Tier_2,0,0,MYFITNESS,Yes,No
1656,1656,OD223022267077277000,G6M3R18,09-07-2021 00:00,Madhya Pradesh,Jabalpur,"Kitchen, Cookware & Serveware",Cookware,4.3,1,1299,1199,12%,Tier_2,8,0,Prestige,No,No
1657,1657,OD223020050998350000,G6M3R18,09-04-2021 00:00,Madhya Pradesh,Jabalpur,Mobiles & Accessories,Mobiles,4.3,1,18999,174999,18%,Tier_2,8,0,SAMSUNG,No,2nd Wave
1658,1658,OD223012461863840000,G6M3R18,09-03-2021 00:00,Madhya Pradesh,Jabalpur,Mobiles & Accessories,Mobiles,4.3,1,14499,13049,18%,Tier_2,11,0,MOTOROLA,No,No
1659,1659,OD222900545106017000,G6M3R18,20-09-2021 00:00,Madhya Pradesh,Jabalpur,Home Furnishing,Bed Linen & Blankets,3.5,1,318,358,5%,Tier_2,0,13,G,No,No
1660,1660,OD222831144411105000,G6M3R18,09-12-2020 00:00,Madhya Pradesh,Jabalpur,"Bags, Wallets & Belts",Wallets & Clutches,4.3,1,426,466,18%,Tier_2,0,10,URBAN,No,No
1661,1661,OD222789310112760000,G6M3R18,09-07-2021 00:00,Madhya Pradesh,Jabalpur,Clothing and Accessories,Dresses and Gowns,4.2,1,485,485,5%,Tier_2,0,0,Daevish,No,No
1662,1662,OD222426061540174000,G6M3R18,27-07-2021 00:00,Madhya Pradesh,Jabalpur,Food Products,Food Spreads,3.8,1,521,521,12%,Tier_2,0,0,MYFITNESS,Yes,No
1663,1663,OD111177321686751000,G6M3R19,01-03-2020 00:00,Madhya Pradesh,Jabalpur,Mobiles & Accessories,Mobiles,3.6,1,16999,9999,5%,Tier_2,42,0,Moto,No,No
1664,1664,OD222932347907429000,G6M3R20,24-09-2021 00:00,Madhya Pradesh,Khandwa,Books,Books,4.4,1,700,700,0%,Tier 3,0,0,undamental,No,No
1665,1665,OD121025754152860000,G6M3R20,15-02-2021 00:00,Madhya Pradesh,Khandwa,Books,Books,4.3,1,216,216,0%,Tier 3,0,0,Objective,Yes,No
1666,1666,OD121007879526853000,G6M3R20,13-02-2021 00:00,Madhya Pradesh,Khandwa,Books,Books,4.3,1,280,280,0%,Tier 3,0,0,Agriculture,Yes,No
1667,1667,OD119993832949148000,G6M3R20,19-10-2020 00:00,Madhya Pradesh,Khandwa,Home & Kitchen,Home Appliances,4.3,1,8990,8091,18%,Tier 3,10,0,Godrej,Yes,1st Wave
1668,1668,OD119873395618947000,G6M3R20,10-05-2020 00:00,Madhya Pradesh,Khandwa,Mobiles & Accessories,Mobile Accessories,4.1,1,169,169,18%,Tier 3,0,0,CaseRepublic,No,1st Wave
1669,1669,OD119362562973041000,G6M3R20,08-07-2020 00:00,Madhya Pradesh,Khandwa,Audio & Video,Headphones,3.6,1,999,964,18%,Tier 3,4,0,boAt,No,1st Wave
1670,1670,OD119089399462704000,G6M3R20,07-06-2020 00:00,Madhya Pradesh,Khandwa,Audio & Video,Headphones,4,1,1399,1349,18%,Tier 3,4,0,Motorola,No,1st Wave
1671,1671,OD119087232747417000,G6M3R20,07-06-2020 00:00,Madhya Pradesh,Khandwa,Mobiles & Accessories,Mobiles,4.4,1,16999,16999,18%,Tier 3,0,0,Motorola,No,1st Wave
1672,1672,OD117846881160789000,G6M3R20,13-02-2020 00:00,Madhya Pradesh,Khandwa,Mobiles & Accessories,Mobiles,4,1,8499,7379,12%,Tier 3,14,0,Realme,No,No
1673,1673,OD117211638611762000,G6M3R20,12-02-2019 00:00,Madhya Pradesh,Khandwa,Watches,Wrist Watches,4.1,1,399,399,18%,Tier 3,0,0,Skmei,No,No
1674,1674,OD221785771472630000,G6M3R21,14-05-2021 00:00,Haryana,Jind,Sports,Badminton,4,1,788,748,12%,Tier 3,6,0,LI-NING,No,2nd Wave
1675,1675,OD223003930098489000,G6M3R21,10-02-2021 00:00,Haryana,Jind,Clothing and Accessories,Topwear,3.8,1,699,663,5%,Tier 3,6,0,U.S.,Yes,No
1676,1676,OD222989541286205000,G6M3R21,22-06-2021 00:00,Haryana,Jind,Clothing and Accessories,Winter Wear,4.3,1,699,699,5%,Tier 3,0,0,French,No,No
1677,1677,OD222122985775853000,G6M3R21,22-06-2021 00:00,Haryana,Jind,Cameras & Accessories,Camera Accessories,4.2,1,109,158,28%,Tier 3,0,45,OLECTRA,No,No
1678,1678,OD220634811042363000,G6M3R21,01-01-2021 00:00,Haryana,Jind,Mobiles & Accessories,Mobile Accessories,3.5,1,1499,1499,18%,Tier 3,0,0,Mi,No,No
1679,1679,OD221437615399112000,G6M3R21,04-04-2021 00:00,Haryana,Jind,Mobiles & Accessories,Mobile Accessories,4.3,1,199,199,18%,Tier 3,0,0,Portronics,No,2nd Wave
1680,1680,OD219427417762412000,G6M3R21,14-08-2020 00:00,Haryana,Jind,Footwear,Men's Footwear,3.8,1,1095,1070,0%,Tier 3,3,0,Vans,No,1st Wave
1681,1681,OD219964768233965000,G6M3R21,16-10-2020 00:00,Haryana,Jind,Automotive Accessories,Vehicle Lights,4.2,1,371,371,18%,Tier 3,0,0,Pushcart,No,1st Wave
1682,1682,OD120020714163308000,G6M4R1,22-10-2020 00:00,Uttar Pradesh,Kanpur,Beauty and Grooming,Hair Care and Accessory,4.2,1,410,410,18%,Tier_2,0,0,WOW,No,1st Wave
1683,1683,OD120020714163308000,G6M4R1,22-10-2020 00:00,Uttar Pradesh,Kanpur,Computers,Laptop Accessories,4,1,199,199,18%,Tier_2,0,0,laptop,No,1st Wave
1684,1684,OD114878329742629000,G6M4R1,03-07-2020 00:00,Uttar Pradesh,Kanpur,Footwear,Men's Footwear,4,1,443,443,5%,Tier_2,0,10,Asian,No,1st Wave
1685,1685,OD122249480912935000,G6M4R1,07-07-2021 00:00,Uttar Pradesh,Kanpur,Food Products,Food Products,4.3,1,668,668,5%,Tier_2,0,8,grocery,No,No
1686,1686,OD120331395408789000,G6M4R1,27-11-2020 00:00,Uttar Pradesh,Kanpur,Clothing and Accessories,Winter Wear,3.7,1,674,674,5%,Tier_2,0,0,Roadster,No,No
1687,1687,OD122827700165853000,G6M4R1,09-12-2020 00:00,Uttar Pradesh,Kanpur,"Kitchen, Cookware & Serveware",Cookware,4.1,1,1731,1654,12%,Tier_2,5,0,Pigeon,No,No
1688,1688,OD123009125122718000,G6M4R1,10-03-2020 00:00,Uttar Pradesh,Kanpur,Clothing and Accessories,Bottomwear,4.1,1,379,429,12%,Tier_2,0,14,tokyo,No,No
1689,1689,OD120568203787914000,G6M4R1,25-12-2020 00:00,Uttar Pradesh,Kanpur,Home Cleaning & Bathroom Accessories,HouseHold Supplies,4.3,1,162,147,12%,Tier_2,10,0,Ghadi,No,No
1690,1690,OD120568203787914000,G6M4R1,25-12-2020 00:00,Uttar Pradesh,Kanpur,Home Cleaning & Bathroom Accessories,HouseHold Supplies,4.7,1,90,9,18%,Tier_2,90,0,Savaal,No,No
1691,1691,OD120568203787914000,G6M4R1,25-12-2020 00:00,Uttar Pradesh,Kanpur,Food Products,Sugar,4.4,1,60,1,5%,Tier_2,99,0,Uttam,No,No
1692,1692,OD120568203787914000,G6M4R1,25-12-2020 00:00,Uttar Pradesh,Kanpur,Food Products,Flour and Sooji,4.3,1,57,1,5%,Tier_2,99,0,,No,No
1693,1693,OD120568203787914000,G6M4R1,25-12-2020 00:00,Uttar Pradesh,Kanpur,Food Products,"Biscuit, Cookie and Rusk",4.2,1,105,81,12%,Tier_2,23,0,Sunfeast,No,No
1694,1694,OD120568203787914000,G6M4R1,25-12-2020 00:00,Uttar Pradesh,Kanpur,Food Products,Ghee and Vanaspati,4.3,1,55,19,12%,Tier_2,66,0,Ananda,No,No
1695,1695,OD120568203787914000,G6M4R1,25-12-2020 00:00,Uttar Pradesh,Kanpur,Food Products,Condensed Milk,4.3,1,125,125,12%,Tier_2,0,0,Nestle,No,No
1696,1696,OD120568203787914000,G6M4R1,25-12-2020 00:00,Uttar Pradesh,Kanpur,Food Products,Food Spreads,4.3,1,150,135,12%,Tier_2,23,0,Veeba,No,No
1697,1697,OD120568203787914000,G6M4R1,25-12-2020 00:00,Uttar Pradesh,Kanpur,Food Products,Jams and Marmalade,4.3,1,150,99,12%,Tier_2,34,0,3,No,No
1698,1698,OD120568203787914000,G6M4R1,25-12-2020 00:00,Uttar Pradesh,Kanpur,Food Products,"Dry Fruit, Nut & Seed",4.4,1,145,1,18%,Tier_2,100,0,2,No,No
1699,1699,OD120568203787914000,G6M4R1,25-12-2020 00:00,Uttar Pradesh,Kanpur,Food Products,Chutneys,4.4,1,160,120,12%,Tier_2,25,0,Ching's,No,No
1700,1700,OD120378043871161000,G6M4R2,12-02-2020 00:00,Uttar Pradesh,Kanpur,Clothing and Accessories,Winter Wear,4.4,1,359,359,5%,Tier_2,0,0,Roadster,No,No
1701,1701,OD110974864856937000,G6M4R2,12-02-2020 00:00,Uttar Pradesh,Kanpur,Clothing and Accessories,Topwear,3.8,1,249,249,5%,Tier_2,0,0,Tokyo,No,No
1702,1702,OD112807449486263000,G6M4R2,07-04-2020 00:00,Uttar Pradesh,Kanpur,Books,Books,4.5,1,240,290,12%,Tier_2,21,0,india's,No,1st Wave
1703,1703,OD116030774551661000,G6M4R3,18-07-2019 00:00,Uttar Pradesh,Kanpur,Musical Instruments,String Instruments,4.1,1,2498,2498,18%,Tier_2,0,0,Medellin,Yes,No
1704,1704,OD116507282488586000,G6M4R3,18-07-2019 00:00,Uttar Pradesh,Kanpur,Musical Instruments,Wind Instruments,3.6,1,128,168,0%,Tier_2,0,32,S,Yes,No
1705,1705,OD112807449486263000,G6M4R3,09-12-2019 00:00,Uttar Pradesh,Kanpur,Mobiles & Accessories,Mobiles,4.4,1,5999,5999,12%,Tier_2,0,0,Redmi,No,No
1706,1706,OD112978051882901000,G6M4R3,13-09-2019 00:00,Uttar Pradesh,Kanpur,Audio & Video,Headphones,3.8,1,149,199,18%,Tier_2,0,34,Zebronics,No,No
1707,1707,OD118067362406740000,G6M4R3,14-09-2019 00:00,Uttar Pradesh,Mainpuri,Clothing and Accessories,Topwear,3.7,1,149,189,5%,Tier 3,0,27,FANNZILA,No,No
1708,1708,OD220096678167502000,G6M4R3,15-09-2019 00:00,Uttar Pradesh,Kanpur,Audio & Video,Headphones,4.3,1,599,599,18%,Tier_2,0,0,Realme,No,No
1709,1709,OD222045894474135000,G6M4R3,17-09-2019 00:00,Uttar Pradesh,Kanpur,Watches,Wrist Watches,4.3,1,631,567,18%,Tier_2,11,0,Sonata,No,No
1710,1710,OD119303485294035000,G6M4R3,18-09-2019 00:00,Uttar Pradesh,Kanpur,Watches,Wrist Watches,3.9,1,369,399,18%,Tier_2,0,11,Watch,No,No
1711,1711,OD117812894797455000,G6M4R4,21-09-2019 00:00,Uttar Pradesh,Rath,Exercise & Fitness,Fitness Accessories,4,1,299,299,18%,Tier 3,0,0,Leoport,No,No
1712,1712,OD117812894797455000,G6M4R4,21-09-2019 00:00,Uttar Pradesh,Rath,Clothing and Accessories,Automotive Accessories,4.2,1,211,211,18%,Tier 3,0,0,engagment,No,No
1713,1713,OD117812894797455000,G6M4R4,21-09-2019 00:00,Uttar Pradesh,Rath,Mobiles & Accessories,Mobile Accessories,4.4,1,249,249,18%,Tier 3,0,0,backcover,No,No
1714,1714,OD118001323069052000,G6M4R4,31-05-2020 00:00,Uttar Pradesh,Rath,Beauty and Grooming,Fragrances,4.3,1,337,337,12%,Tier 3,0,0,Denver,No,1st Wave
1715,1715,OD118776496066033000,G6M4R4,06-02-2020 00:00,Uttar Pradesh,Rath,Footwear,Men's Footwear,4.1,1,499,499,5%,Tier 3,0,13,lancer,No,No
1716,1716,OD118795448797363000,G6M4R4,31-07-2020 00:00,Uttar Pradesh,Rath,Clothing and Accessories,Topwear,4.1,1,185,235,5%,Tier 3,0,28,printed,No,1st Wave
1717,1717,OD119303485294035000,G6M4R4,11-08-2020 00:00,Uttar Pradesh,Rath,"Bags, Wallets & Belts",Luggage & Travel,4.1,1,679,679,12%,Tier 3,0,0,water,No,1st Wave
1718,1718,OD120166699517571000,G6M4R4,11-08-2020 00:00,Uttar Pradesh,Rath,Mobiles & Accessories,Mobiles,4.4,1,6999,6299,18%,Tier 3,11,0,infinix,No,1st Wave
1719,1719,OD120169418485856000,G6M4R4,11-08-2020 00:00,Uttar Pradesh,Rath,Mobiles & Accessories,Mobiles,4.4,2,13998,12598,18%,Tier 3,11,0,infinix,No,1st Wave
1720,1720,OD120167932668465000,G6M4R4,11-09-2020 00:00,Uttar Pradesh,Rath,Audio & Video,Headphones,3.9,1,899,899,18%,Tier 3,0,0,boAt,No,1st Wave
1721,1721,OD120169456400651000,G6M4R4,03-07-2021 00:00,Uttar Pradesh,Rath,Beauty and Grooming,Hair Care and Accessory,3.8,1,249,299,18%,Tier 3,0,21,keo,Yes,No
1722,1722,OD120175272752709000,G6M4R5,09-06-2021 00:00,Uttar Pradesh,Orai,Books,Books,4.4,1,915,915,0%,Tier 3,0,0,RD,No,No
1723,1723,OD121197581750676000,G6M4R5,15-10-2020 00:00,Uttar Pradesh,Orai,Food Products,Health Care,4.5,1,272,272,18%,Tier 3,0,0,Dabur,No,1st Wave
1724,1724,OD122778177772602000,G6M4R5,15-10-2020 00:00,Uttar Pradesh,Orai,Audio & Video,Speakers,4.3,1,1199,1164,18%,Tier 3,3,0,JBL,No,1st Wave
1725,1725,OD122612174262458000,G6M4R5,15-10-2020 00:00,Uttar Pradesh,Orai,Beauty and Grooming,Hair Care and Accessory,4.4,1,296,296,18%,Tier 3,0,0,Dove,No,1st Wave
1726,1726,OD119960102762615000,G6M4R5,18-08-2021 00:00,Uttar Pradesh,Orai,Home & Kitchen,Home Appliances,4.2,1,1299,1299,18%,Tier 3,0,0,BAJAJ,No,No
1727,1727,OD122399345989321000,G6M4R5,24-07-2021 00:00,Uttar Pradesh,Orai,Mobiles & Accessories,Mobiles,4.3,1,8999,8999,18%,Tier 3,0,0,Realme,No,No
